C_n,Fai_n,e2(input),v2(output),e3,v3,e4,v4,e5,v5
0,0,0.2366474,4.89E-02,9.21E-02,4.29E-03,0.117486046,2.19E-03,0.232892545,5.30E-03
0,0,0.204886459,2.69E-02,0.148127529,1.58E-02,2.70E-02,3.04E-03,0.151255926,5.66E-03
0,0,0.206132496,1.81E-02,9.97E-02,1.17E-02,6.57E-02,1.20E-02,0.138384136,1.01E-03
0,0,7.83E-02,9.14E-03,0.214733578,3.25E-02,0.106472526,1.80E-03,0.224791737,3.53E-03
0,0,6.32E-02,1.91E-02,6.82E-02,9.43E-03,0.109542328,5.41E-03,0.108941303,1.81E-03
0,0,0.143287538,1.24E-02,0.18341305,9.14E-03,0.137874272,7.47E-03,0.220708874,1.30E-03
0,0,0.114114709,9.56E-03,2.94E-02,3.59E-03,0.116382922,4.32E-03,3.91E-02,2.47E-03
0,0,0.153882576,3.73E-02,3.44E-02,7.09E-03,9.30E-02,1.87E-03,5.72E-02,3.19E-03
0,0,0.150582289,2.44E-02,0.271089067,2.89E-02,0.202797459,8.83E-03,0.171291617,1.27E-03
0,0,4.46E-02,4.32E-03,0.136364971,3.31E-03,2.65E-02,3.05E-03,0.104617175,7.66E-04
0,0,0.107363029,1.45E-02,0.189516653,1.22E-02,0.204146414,6.90E-03,0.116193304,4.96E-03
0,0,0.107378059,5.90E-03,0.173271197,1.14E-02,0.116897311,7.96E-03,0.157914534,3.29E-03
0,0,0.130328448,1.75E-02,7.37E-02,2.62E-03,0.142209154,5.72E-03,0.180470902,3.06E-03
0,0,0.191569879,3.75E-02,7.58E-02,2.60E-03,0.238127735,3.69E-03,0.153016455,1.86E-03
0,0,2.81E-02,6.93E-03,0.155212284,2.21E-02,1.48E-02,5.44E-03,0.196343378,1.99E-03
0,0,0.138061945,2.01E-02,7.40E-02,1.11E-02,0.280511744,4.49E-03,0.174597296,5.40E-03
0,0,8.95E-02,5.91E-03,6.73E-02,1.12E-02,9.75E-02,4.35E-03,4.14E-02,1.81E-03
0,0,0.181076105,3.52E-02,5.76E-02,2.55E-03,0.104067745,3.45E-03,0.120106931,7.15E-03
0,0,0.268075282,2.84E-02,4.91E-02,8.11E-03,0.116730787,1.11E-02,7.46E-02,5.42E-03
0,0,0.168730499,1.61E-02,0.119189656,1.31E-02,8.34E-02,4.58E-03,8.56E-02,6.24E-03
0,0,0.102375028,1.61E-02,0.102941809,1.05E-02,0.182590808,6.40E-03,0.10742569,3.79E-03
0,0,0.145654732,2.71E-03,0.16750734,7.92E-03,0.164852688,6.53E-03,0.226402697,7.85E-03
0,0,0.173858655,2.13E-02,0.1778921,1.00E-02,5.02E-02,2.96E-03,3.37E-02,5.30E-03
0,0,0.112800943,1.40E-02,0.168078556,2.46E-02,0.348342264,1.53E-02,0.250083158,5.90E-03
0,0,8.35E-02,3.60E-02,0.182194838,2.26E-02,0.128696331,5.81E-03,0.24625556,7.13E-03
0,0,0.172952513,1.90E-02,0.199595405,1.15E-02,5.98E-02,5.03E-03,0.106751025,2.97E-03
0,0,0.10201159,2.06E-02,0.153071867,1.40E-02,9.13E-02,7.83E-03,0.113035862,3.68E-03
0,0,0.134585926,8.47E-03,0.162341379,1.41E-02,0.18198498,5.31E-03,0.305329146,5.07E-03
0,0,0.101314226,7.79E-03,0.258876946,2.69E-03,0.103293143,4.47E-03,0.213001375,6.99E-03
0,0,6.77E-02,1.02E-02,0.122257025,6.97E-03,0.140621264,2.60E-03,8.28E-02,4.37E-03
0,0,0.142034615,1.38E-02,6.14E-02,7.97E-03,0.143417164,1.00E-02,0.147541324,3.58E-03
0,0,0.169691302,2.81E-02,0.148451539,5.93E-03,4.29E-02,4.83E-03,9.67E-02,9.92E-04
0,0,5.04E-02,1.84E-02,0.158050868,2.07E-02,9.15E-02,8.69E-03,6.03E-02,7.93E-03
0,0,3.75E-02,9.60E-03,9.65E-02,5.33E-03,6.50E-02,3.10E-03,3.82E-02,3.70E-03
0,0,0.170658278,2.74E-02,0.23363975,1.60E-02,0.327085165,1.62E-03,0.29989832,3.12E-03
0,0,4.87E-02,4.96E-03,8.39E-02,1.23E-02,0.103994608,4.35E-03,0.116592159,3.36E-03
0,0,7.77E-02,2.56E-03,7.16E-02,7.51E-03,6.56E-02,7.98E-03,0.240689095,1.24E-03
0,0,0.132320919,2.41E-02,0.132353071,1.52E-02,7.64E-02,4.98E-03,8.03E-02,3.25E-03
0,0,0.132705186,1.92E-03,0.149852169,1.26E-02,0.111780254,4.84E-03,0.220560621,2.82E-03
0,0,3.66E-02,1.20E-02,0.103166488,6.92E-03,9.35E-02,6.86E-03,0.152781758,3.09E-03
0,0,0.116736367,3.30E-03,0.21572973,2.47E-02,0.110928793,1.43E-02,0.122959771,3.57E-03
0,0,9.67E-02,2.05E-02,0.218639534,1.84E-02,3.67E-02,4.98E-03,0.190744971,2.32E-03
0,0,3.18E-02,2.35E-02,1.63E-02,4.57E-03,0.242246579,9.76E-03,8.99E-02,3.63E-03
0,0,0.1610007,3.42E-02,0.186907062,1.35E-02,8.40E-02,6.22E-03,3.49E-02,3.21E-03
0,0,3.88E-02,3.51E-02,7.10E-02,1.23E-02,6.81E-02,2.74E-03,0.10229085,9.71E-04
0,0,0.20543706,2.55E-02,2.82E-02,4.90E-03,8.68E-02,1.12E-02,0.212614982,4.81E-03
0,0,9.69E-02,1.08E-02,9.83E-02,1.69E-02,8.28E-02,3.97E-03,5.71E-02,1.19E-03
0,0,8.34E-02,3.52E-03,5.37E-02,1.19E-02,1.78E-02,3.23E-03,2.66E-02,4.82E-04
0,0,9.53E-02,1.03E-02,6.68E-02,2.28E-03,6.92E-02,9.88E-03,4.60E-02,2.86E-03
0,0,5.73E-02,7.29E-03,0.110908253,1.47E-02,3.26E-02,5.23E-03,5.47E-02,5.83E-04
0,0,7.95E-02,1.51E-02,0.164667525,1.51E-02,4.88E-02,3.02E-03,1.10E-02,4.33E-03
0,0,9.14E-02,1.10E-02,0.11795711,9.98E-03,8.25E-02,3.89E-03,0.147168523,1.15E-03
0,0,0.173041495,1.93E-02,5.09E-02,4.25E-03,8.01E-02,7.52E-03,0.163921492,6.36E-03
0,0,0.188232252,2.65E-02,0.163218322,1.69E-02,7.55E-02,6.36E-03,0.210783964,2.59E-03
0,0,0.100442442,2.34E-02,8.11E-02,7.42E-03,6.79E-02,5.03E-03,6.19E-02,2.97E-03
0,0,0.119457695,1.91E-02,6.89E-02,1.27E-02,8.10E-02,3.86E-03,9.24E-02,1.65E-03
0,0,7.23E-02,2.05E-02,0.240192179,1.70E-02,9.76E-02,1.16E-02,1.84E-02,4.95E-03
0,0,2.78E-02,1.79E-02,8.60E-02,8.26E-03,4.54E-02,5.60E-03,0.280096138,4.57E-03
0,0,8.94E-02,2.08E-02,9.81E-02,1.45E-02,0.115846935,5.04E-03,0.106077884,7.10E-04
0,0,4.63E-02,2.02E-02,0.1620727,9.67E-03,2.02E-02,9.21E-03,0.145246933,2.86E-03
0,0,5.63E-02,6.75E-03,0.104889958,1.19E-02,0.104290777,5.43E-03,0.184668198,3.38E-03
0,0,4.03E-02,2.09E-02,0.281786933,2.72E-02,3.44E-02,3.55E-03,4.98E-02,3.05E-03
0,0,0.18844277,3.50E-02,0.202163464,1.95E-02,8.19E-02,1.54E-02,0.103973678,2.93E-03
0,0,8.95E-02,2.68E-02,0.108405953,1.10E-02,9.94E-02,4.74E-03,0.196307726,2.76E-03
0,0,8.79E-02,1.98E-03,0.12806569,9.17E-03,9.63E-02,5.85E-03,9.58E-02,1.53E-03
0,0,0.161841929,1.02E-02,0.190855235,2.77E-03,0.111090336,5.62E-03,0.191205447,1.92E-04
0,0,0.173859379,2.23E-02,0.152140816,1.73E-02,8.60E-02,3.28E-03,0.13179751,2.18E-03
0,0,0.209581732,3.45E-02,0.141741841,1.94E-02,5.29E-02,5.29E-03,5.70E-02,5.73E-03
0,0,6.15E-02,2.12E-02,6.65E-02,1.05E-02,4.19E-02,2.89E-03,0.117002866,1.60E-03
0,0,0.152067517,2.97E-02,0.251315761,1.76E-02,7.78E-02,6.53E-03,0.184036854,1.09E-03
0,0,3.21E-02,1.30E-02,0.223100827,2.44E-02,7.62E-02,8.02E-03,7.44E-02,1.11E-03
0,0,0.109376588,1.18E-02,0.123205564,1.31E-02,9.21E-02,1.08E-02,0.134551704,4.55E-03
0,0,0.10457429,5.50E-03,3.35E-02,1.39E-02,5.70E-02,5.85E-03,9.16E-02,3.81E-03
0,0,0.111290344,2.39E-02,8.09E-02,1.48E-02,0.109791376,9.07E-03,8.43E-02,1.40E-03
0,0,8.55E-02,9.98E-03,7.07E-02,9.82E-03,9.32E-02,6.68E-03,0.175497674,2.24E-03
0,0,0.216104572,2.49E-02,9.74E-02,1.38E-02,4.24E-02,5.37E-03,0.233556394,9.76E-04
0,0,0.137592347,2.67E-02,0.315406954,2.44E-02,0.202283929,2.01E-03,5.65E-02,4.95E-03
0,0,9.69E-02,6.94E-03,7.50E-02,1.33E-02,0.106779833,1.14E-02,0.137369747,1.26E-03
0,0,0.16597667,2.61E-02,0.199049992,7.94E-03,3.81E-02,1.39E-02,0.141689333,4.01E-03
0,0,8.87E-02,2.59E-02,0.175843038,1.58E-02,0.129375277,6.54E-03,0.133679944,1.51E-03
0,0,8.27E-02,1.06E-02,0.120912596,7.66E-03,0.1034079,1.29E-03,4.25E-02,3.28E-03
0,0,5.38E-02,1.35E-02,6.94E-02,1.45E-02,0.128009528,6.96E-03,0.188450156,1.45E-03
0,0,0.121332036,1.50E-02,0.189612725,1.32E-02,0.24495374,6.66E-03,1.61E-02,1.33E-03
0,0,7.60E-02,1.83E-02,0.114962577,8.07E-03,0.182778126,4.51E-03,6.81E-02,1.73E-03
0,0,0.101313206,2.83E-02,5.91E-02,1.09E-02,8.30E-02,3.96E-03,0.100239344,1.02E-03
0,0,0.199107136,2.68E-02,1.78E-02,4.20E-03,0.273126795,1.50E-02,3.28E-02,3.34E-03
0,0,0.148432427,1.37E-02,8.31E-02,9.53E-03,0.208767813,5.74E-03,0.185614978,2.84E-03
0,0,0.219635745,4.36E-02,0.223029353,1.31E-02,5.79E-02,4.60E-03,0.228477251,5.25E-03
0,0,8.09E-02,1.89E-02,0.14121589,2.01E-02,0.135546566,2.24E-03,5.90E-02,3.83E-03
0,0,0.275688397,4.62E-02,0.161468772,1.83E-02,6.20E-02,1.09E-02,0.245469938,1.34E-03
0,0,0.155024048,2.67E-02,0.1108135,1.58E-02,3.29E-02,2.44E-03,8.65E-02,3.02E-03
0,0,2.77E-02,6.60E-03,0.140706418,6.93E-03,0.236738226,1.46E-02,0.161814496,1.70E-03
0,0,0.222080086,3.42E-02,0.120721555,1.29E-02,6.36E-02,8.64E-03,0.119041539,1.27E-03
0,0,0.1150145,1.29E-02,6.39E-02,6.91E-03,0.131323892,8.89E-03,9.76E-02,2.38E-03
0,0,0.151182089,4.25E-02,4.66E-02,2.41E-03,0.100513149,6.15E-03,9.39E-02,3.78E-03
0,0,0.1137631,9.32E-03,8.05E-02,1.23E-02,8.92E-02,2.75E-03,0.125688146,1.77E-03
0,0,0.152530607,2.23E-02,6.32E-02,7.99E-03,5.82E-02,1.04E-02,6.18E-02,4.22E-03
0,0,7.65E-02,5.58E-03,6.67E-02,8.11E-03,0.126605082,4.51E-03,0.181281164,8.38E-03
0,0,8.65E-02,1.64E-02,0.100158277,1.04E-02,0.185877475,3.83E-03,0.345040721,4.28E-03
0,0,0.108032682,2.92E-02,0.123475253,6.65E-03,0.290596629,9.93E-03,5.89E-02,1.03E-03
0,0,0.127769954,2.53E-02,0.115977004,2.52E-02,5.76E-02,4.47E-03,0.238025321,5.03E-03
0,0,0.121643512,8.80E-03,0.123667614,5.72E-03,6.89E-02,4.69E-03,0.133296837,4.72E-03
0,0,0.15111138,2.26E-02,5.26E-02,7.81E-03,9.58E-02,2.32E-03,4.96E-02,5.24E-03
0,0,0.107359262,2.07E-02,0.318455804,2.18E-02,0.115924434,7.06E-03,0.139768994,5.83E-03
0,0,7.83E-03,1.20E-02,0.195304326,1.80E-02,0.106976665,2.49E-03,7.69E-02,1.32E-03
0,0,6.93E-02,1.41E-02,0.147918652,2.69E-02,9.82E-02,6.55E-03,0.284545724,1.39E-03
0,0,0.135150568,2.33E-02,5.98E-02,4.70E-03,0.221239519,1.22E-02,0.152463897,1.30E-03
0,0,0.212533161,3.26E-02,7.03E-02,6.34E-03,8.71E-02,2.90E-03,0.200637482,4.36E-04
0,0,9.38E-02,2.99E-02,0.103286922,1.65E-02,9.52E-02,2.06E-03,0.236700828,3.39E-03
0,0,0.110326304,2.08E-02,7.76E-02,2.42E-02,3.20E-02,2.97E-03,0.193433198,1.69E-03
0,0,8.51E-02,1.56E-02,0.137073179,2.73E-02,0.131577953,5.34E-03,0.160055116,2.48E-03
0,0,8.05E-02,3.71E-03,0.153459499,1.15E-02,4.03E-02,3.22E-03,0.136230085,3.52E-03
0,0,5.10E-02,1.18E-02,0.143777805,1.89E-02,0.182213989,1.02E-02,0.137055992,1.59E-03
0,0,8.40E-02,2.89E-02,9.77E-02,1.25E-02,3.80E-02,1.75E-03,0.193803089,3.21E-03
0,0,0.144780668,1.51E-02,0.121687465,1.10E-02,9.20E-02,4.68E-03,4.66E-02,4.01E-03
0,0,1.82E-02,8.65E-03,7.70E-02,9.40E-03,0.137654515,1.10E-02,0.104835432,2.57E-03
0,0,7.81E-02,1.72E-02,0.260964975,3.22E-02,0.202697233,4.39E-03,0.239813378,4.33E-03
0,0,0.140460751,3.38E-02,9.54E-02,1.33E-02,0.21175914,1.18E-02,7.81E-02,5.03E-03
0,0,6.89E-02,1.08E-02,8.14E-02,1.67E-02,0.171859573,3.12E-03,0.11467788,1.72E-03
0,0,7.10E-02,8.39E-03,0.154797867,1.71E-02,8.38E-02,9.50E-03,0.137676303,1.43E-03
0,0,0.156179078,1.39E-02,8.11E-02,5.78E-03,0.10605428,6.83E-03,0.100503198,1.28E-03
0,0,0.170097364,2.65E-02,8.41E-02,2.74E-03,0.157282183,5.50E-03,9.17E-02,1.09E-03
0,0,0.23033535,4.24E-02,0.199368059,1.96E-02,0.161287022,3.52E-03,0.163689372,6.49E-03
0,0,0.161471453,2.35E-02,8.26E-02,1.03E-02,0.114599188,2.30E-03,0.132568143,3.47E-03
0,0,0.172014854,3.27E-02,0.119097108,1.20E-02,8.53E-02,2.88E-03,0.11963293,4.26E-03
0,0,0.158902118,2.31E-02,7.35E-02,5.76E-03,0.234567685,7.50E-03,0.192158373,4.32E-03
0,0,5.47E-02,7.35E-03,0.138225795,1.41E-02,0.165045574,4.86E-03,0.258478153,2.22E-03
0,0,6.59E-02,1.36E-02,6.92E-02,1.09E-02,0.146618559,8.24E-03,0.158407323,1.75E-03
0,0,6.34E-02,8.07E-03,0.117578983,7.59E-03,0.112214983,4.41E-03,9.98E-02,3.72E-03
0,0,6.22E-02,2.45E-02,0.133797227,9.54E-03,0.119671921,1.20E-03,0.126262124,3.52E-03
0,0,0.101402613,1.30E-02,1.45E-02,1.17E-02,0.11013659,1.21E-02,7.07E-02,2.20E-03
0,0,0.174278002,2.80E-02,5.78E-02,6.41E-03,0.236281097,3.87E-03,0.137494781,3.09E-03
0,0,0.223351721,1.47E-02,0.225062516,3.56E-02,1.01E-02,3.50E-03,0.218329455,4.31E-03
0,0,6.22E-02,1.57E-02,0.196728446,1.17E-02,0.175885204,3.22E-03,0.115984558,8.63E-04
0,0,6.99E-02,1.52E-02,0.139277084,1.18E-02,8.50E-02,7.81E-03,0.207595428,3.73E-03
0,0,0.162910879,2.01E-02,7.57E-02,1.88E-02,5.85E-02,3.47E-03,0.179269331,2.16E-03
0,0,8.46E-02,1.05E-02,0.210121681,1.30E-02,0.227439052,6.51E-03,0.252600133,2.47E-03
0,0,7.67E-02,9.26E-03,0.12414999,4.95E-03,0.124290445,8.31E-03,0.12205545,6.03E-03
0,0,0.204443268,1.08E-02,0.238858877,2.26E-02,6.99E-02,1.58E-03,0.22497961,6.31E-03
0,0,0.140672696,1.59E-02,0.137643844,1.09E-02,1.31E-02,5.14E-03,9.16E-02,3.61E-03
0,0,0.210806289,4.17E-02,4.15E-02,8.81E-03,3.24E-02,1.42E-03,0.192563535,4.51E-03
0,0,0.179970561,1.28E-02,6.83E-02,1.21E-02,8.42E-02,9.61E-03,8.74E-02,2.20E-03
0,0,0.194512822,1.60E-02,5.87E-02,6.88E-03,7.26E-02,8.26E-03,0.23939782,6.61E-03
0,0,0.157141601,1.34E-02,0.130907673,1.11E-02,0.115509326,7.69E-03,0.183920209,2.24E-03
0,0,0.126589056,3.61E-02,0.136875241,9.18E-03,4.19E-02,4.69E-03,3.92E-02,1.07E-03
0,0,0.107837206,2.25E-02,5.72E-02,1.03E-02,0.208489497,1.60E-02,0.120543516,3.14E-03
0,0,0.100039903,2.17E-02,9.30E-02,8.43E-03,0.177230074,8.25E-03,8.03E-02,2.35E-03
0,0,2.66E-02,5.50E-03,0.134032273,1.53E-02,2.43E-02,4.27E-03,6.17E-02,2.11E-03
0,0,5.88E-02,1.25E-02,7.12E-02,7.67E-03,0.135561558,4.94E-03,8.64E-02,7.63E-04
0,0,9.22E-03,1.91E-02,4.45E-02,1.39E-02,0.214258982,1.06E-02,0.344824534,4.12E-03
0,0,0.154360294,2.47E-02,0.142553515,3.25E-03,0.201744333,8.14E-03,1.46E-02,1.34E-03
0,0,0.11726797,2.35E-02,8.04E-02,5.86E-03,8.02E-02,5.33E-03,0.188974205,2.47E-03
0,0,0.192256776,2.01E-02,0.163879837,2.18E-02,0.159047161,4.51E-03,8.82E-02,4.93E-03
0,0,0.165928812,3.10E-02,7.97E-02,3.00E-03,0.117673823,5.22E-03,0.110016121,2.74E-03
0,0,0.114832486,3.32E-02,7.84E-02,2.20E-02,0.106974204,6.00E-03,7.74E-02,2.56E-03
0,0,0.123235685,9.22E-03,8.78E-02,7.72E-03,5.35E-02,8.04E-03,7.53E-02,2.02E-03
0,0,1.81E-02,8.06E-03,0.158494565,2.29E-02,0.115388112,1.22E-03,0.160301326,2.07E-03
0,0,8.83E-02,8.63E-03,7.63E-02,4.04E-03,0.113765628,1.51E-03,0.18649043,3.65E-03
0,0,4.14E-02,9.99E-03,8.88E-02,9.17E-03,4.88E-02,3.80E-03,4.81E-02,1.49E-03
0,0,5.76E-02,2.32E-02,3.21E-02,6.11E-03,3.12E-02,3.31E-03,9.49E-02,2.73E-03
0,0,0.20221493,4.79E-02,5.45E-02,5.20E-03,0.203438928,4.70E-03,0.190891516,3.36E-03
0,0,6.49E-02,8.71E-04,7.48E-02,1.35E-02,0.1428005,7.32E-03,9.95E-02,3.39E-03
0,0,0.101315148,1.76E-02,3.39E-02,5.63E-03,9.33E-02,2.12E-03,7.92E-02,2.32E-03
0,0,5.00E-02,4.51E-03,9.49E-02,1.26E-02,0.128369847,7.21E-03,7.37E-02,1.77E-03
0,0,1.79E-02,3.57E-03,3.68E-02,8.24E-03,0.157232926,1.01E-02,4.49E-02,2.18E-03
0,0,9.75E-02,8.06E-03,0.125672732,8.57E-03,0.128267723,6.90E-03,3.57E-02,4.64E-03
0,0,0.215199216,3.35E-02,0.149404063,8.50E-03,0.179598421,8.13E-03,0.28359796,7.08E-04
0,0,0.211631155,2.58E-02,9.03E-02,8.39E-03,0.143494694,1.09E-02,0.209703267,1.58E-03
0,0,0.110358006,1.41E-02,0.195099989,2.10E-02,9.80E-02,5.09E-03,8.31E-02,3.03E-03
0,0,6.89E-02,2.70E-02,8.71E-02,1.75E-02,0.209378973,7.37E-03,7.99E-02,4.92E-03
0,0,1.18E-02,2.16E-02,0.136078124,1.43E-02,9.48E-02,5.52E-03,0.124365855,2.49E-03
0,0,0.154241676,1.50E-02,0.137894115,2.39E-03,1.84E-02,4.54E-03,8.69E-02,7.24E-04
0,0,0.10747227,1.25E-02,8.53E-02,5.37E-03,0.245370664,7.04E-03,0.173560924,5.37E-04
0,0,0.10793715,1.63E-02,9.25E-02,1.22E-02,0.122498119,3.07E-03,0.12621338,4.31E-03
0,0,0.225483136,3.98E-02,0.135039168,1.51E-02,6.01E-02,7.54E-03,8.48E-02,8.09E-04
0,0,4.83E-02,3.11E-02,0.179518677,7.52E-03,0.125217444,3.57E-03,0.115563516,3.11E-03
0,0,7.12E-02,2.07E-02,0.243007979,1.69E-02,0.10805037,4.37E-03,9.46E-02,4.14E-03
0,0,0.150077854,2.31E-02,0.134609273,8.52E-03,2.53E-02,1.21E-02,0.151428881,2.73E-03
0,0,0.204117938,1.81E-02,0.144322472,1.43E-02,0.219541358,7.90E-03,9.63E-02,2.02E-03
0,0,7.00E-02,2.30E-02,8.76E-02,9.03E-03,0.121013322,1.86E-03,0.165839185,4.39E-03
0,0,0.16897413,3.19E-02,0.18554715,8.76E-03,0.110363635,5.73E-03,0.14229219,1.90E-03
0,0,0.132527084,2.97E-02,8.59E-02,1.57E-02,0.181348425,5.90E-03,0.166858727,2.22E-03
0,0,0.117670078,1.25E-02,0.148454907,9.63E-03,0.111163311,8.92E-03,7.88E-02,1.60E-03
0,0,3.34E-02,4.84E-03,0.115658768,6.52E-03,5.21E-02,7.52E-03,0.16974429,3.02E-03
0,0,0.241238462,1.57E-02,0.107722784,2.10E-02,0.172522928,8.49E-03,9.51E-02,1.62E-03
0,0,1.12E-02,6.60E-03,6.35E-02,1.16E-02,0.105713715,4.12E-03,0.190887825,3.66E-03
0,0,0.172466968,4.94E-02,7.31E-02,9.31E-03,6.40E-02,2.15E-03,5.52E-02,2.49E-03
0,0,0.109063698,1.65E-02,0.139559847,1.96E-02,0.234385582,9.67E-03,0.113743752,3.12E-03
0,0,9.98E-02,1.45E-02,6.38E-02,2.26E-03,0.117691535,7.92E-03,5.50E-02,2.72E-03
0,0,0.162059876,3.04E-02,6.83E-02,1.77E-02,0.251395243,1.35E-02,0.24002682,3.43E-03
0,0,9.98E-02,2.78E-02,9.32E-02,1.46E-02,0.133272511,1.05E-02,0.185684765,2.00E-03
0,0,5.72E-02,1.62E-02,4.48E-02,4.49E-03,0.125904343,6.33E-03,0.249962603,5.59E-03
0,0,8.03E-02,7.49E-03,0.115857359,7.44E-03,0.138815153,1.06E-02,9.54E-02,2.17E-03
0,0,1.77E-02,5.85E-03,3.96E-02,1.70E-02,7.41E-02,4.47E-03,5.56E-02,1.25E-03
0,0,8.75E-02,1.17E-02,7.80E-02,1.38E-02,6.29E-02,4.85E-03,0.303115002,2.76E-03
0,0,0.248786174,3.95E-02,0.107396125,1.41E-02,0.308969308,6.72E-03,0.288342222,2.68E-03
0,0,0.114030763,1.63E-02,0.126512421,1.04E-02,5.88E-02,6.39E-03,7.55E-02,2.51E-03
0,0,5.95E-02,6.27E-03,5.10E-02,1.75E-02,5.30E-02,6.83E-03,0.130438314,1.37E-03
0,0,0.101081528,2.48E-02,0.130335302,1.98E-02,5.19E-02,4.50E-03,0.205359705,1.22E-03
0,0,8.50E-02,3.61E-03,0.160297258,2.16E-02,0.102138939,8.79E-03,0.157319075,2.36E-03
0,0,0.211928749,3.52E-02,0.165920942,1.61E-02,0.132179889,3.68E-03,0.18147916,5.16E-03
0,0,0.129674326,1.11E-02,3.73E-02,4.75E-03,0.115532385,3.94E-03,8.53E-02,1.58E-03
0,0,0.102073051,2.27E-02,4.96E-02,1.73E-02,0.116781042,5.01E-03,0.108608606,2.73E-03
0,0,4.12E-02,3.91E-03,9.46E-02,1.13E-02,0.182433041,6.40E-03,0.103753125,1.64E-03
0,0,0.101546065,2.66E-02,3.53E-02,2.54E-02,0.217000028,1.11E-03,6.77E-02,3.22E-03
0,0,0.160220626,3.52E-02,9.44E-02,2.23E-02,7.98E-02,7.85E-03,0.148600767,8.88E-04
